County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHR_Votes
Greenville,FOX CHASE,1867,284.38691882903044,807.3171172191411,1.1335355877348003
Greenville,FROHAWK,1644,271.53245557307235,722.7098771870744,5.117585702322449
Greenville,GRANITE CREEK,2814,631.49533453931,927.3756656961236,5.201268957624921
Greenville,GRAZE BRANCH,1586,322.74968037645544,616.9914022011557,0.1134373016322407
Greenville,GREENBRIAR,1770,492.40538100020564,535.4431159495874,1.1265977452011766
Greenville,HILLCREST,2534,573.8888335901249,856.0795795572059,2.181242195672193
Greenville,HOLLY TREE,1370,305.11037964422695,534.591564322562,3.097988085268707
Greenville,KILGORE FARMS,2544,603.1962086240244,773.3758683478816,2.181957437170505
Greenville,LOCUST HILL,1532,211.0898551933983,676.3914427315073,3.1095749975413574
Greenville,LONG CREEK,1554,341.76608026797715,612.0432780709937,1.1111485288376433
Greenville,MOORE CREEK,3312,933.8026112275035,943.1308474717703,0.23688798424084564
Greenville,ONEAL,2727,417.8211717443846,1188.7979532172458,5.195046356589609
Greenville,RANCH CREEK,2736,839.0978092748942,576.0646131288537,3.19569007393809
Greenville,RIVERSIDE,2497,595.7515459646969,683.9833110317061,2.1785958021284397
Greenville,SPARROWS POINT,2355,524.3868204833244,776.776010204112,3.1684393728524127
Greenville,STANDING SPRINGS,1824,406.0652061832628,562.0430754192358,1.13046004929206
Greenville,TRAVELERS REST 1,2522,581.5199835494456,845.7240330083952,7.180383905874219
Greenville,TRAVELERS REST 2,1600,278.1800054239147,571.4062065081016,2.1144386397298773
Greenville,TYGER RIVER,1500,322.10625508492,371.44331860134525,1.1072862247467599
Greenville,VERDMONT,2192,501.3766074307631,765.9465029160992,1.1567809364299317
Greenville,WARE PLACE,1957,305.15329413412564,780.9837163352217,3.139972761219606
Greenwood,Loblolly Pines,780,234.86710454837277,80.1398093733024,0.07704084152303818
Greenwood,Bee's Ferry,1046,364.1217837917922,76.1695392365055,1.1033137438885872
Greenwood,Levi's Knoll,1191,297.34707886809224,327.8173243123117,2.117635438787101
Greenwood,Grandiflora Glen,1009,295.2780878068053,282.2180354585412,0.09965924243172503
Greenwood,Ashley River Run,629,174.34283174477753,73.17556422539386,0.062126524766655145
Greenwood,Hope's Ferry,859,208.80364462442589,166.306533655983,0.08484369598498691
Greenwood,Fairhope Ferry,1159,275.75253098918466,191.1295372610993,1.1144747888784632
Greenwood,Pebble Stone Way,857,191.7039853819942,291.2010469652822,0.08464615536569707
Greenwood,Glendale,690,109.38243863894513,330.39290829176747,1.0681515136549953
Greenwood,Harris,701,136.93056447231962,258.97308509062174,1.0692379870610895
Greenwood,Laco,1070,256.3176947009729,395.4353795249148,0.10568423132006519
Greenwood,Ninety Six,805,197.11284507876934,281.45839300706206,0.0795100992641612
Greenwood,Ninety Six Mill,672,87.48550545705962,332.4435280754605,1.0663736480813868
Greenwood,Ware Shoals,620,142.89436515383477,166.70087411724035,0.061237591979850854
Greenwood,Hodges,1202,205.89520470146675,540.397501111166,0.11872191219319472
Greenwood,Cokesbury,1002,281.9292804582942,256.84883204108843,0.09896785026421058
Greenwood,Coronaca,1053,170.4705911403032,525.5387426539583,1.1040051360561016
Greenwood,Greenwood High,866,197.15245197293694,316.6757370734357,1.0855350881525014
Greenwood,Georgetown,957,212.68694750358043,294.475381500321,1.0945231863301892
Greenwood,Sandridge,570,79.40288409304164,281.063706849721,1.0562990764976048
Greenwood,Callison,831,145.40841523038176,353.82971998617217,0.08207812731492914
Greenwood,Bradley,194,53.66694651587733,87.2322089979752,0.019161440071114623
Greenwood,Troy,147,32.32495431873179,68.75327176650698,0.014519235517803349
Greenwood,Epworth,598,96.79811348708579,256.5405205195318,1.0590646451676626
Greenwood,Verdery,930,292.34154773075215,283.0513111758605,0.09185638796977628
Greenwood,New Market,850,202.35517803348313,277.8318435478295,1.0839547631981827
Greenwood,Emerald,612,237.49572818410786,86.27892735443726,2.0604474295026916
Greenwood,Airport,913,183.4944441700825,421.15467430490395,0.09017729270581264
Greenwood,Emerald High,542,102.00765469899748,226.58689317991013,1.053533507827547
Greenwood,Civic Center,1115,314.56002765568667,273.80883006568223,1.1101288952540866
Greenwood,Riley,197,43.81643537952492,73.39043903402637,0.019457751000049386
Greenwood,Shoals Junction,284,57.151612425304954,125.9791100795101,0.02805076793915749
Greenwood,Greenwood Mill,773,157.51829719986173,272.77060595584965,1.0763494493555237
Greenwood,Stonewood,838,147.75722257889277,435.19892340362486,0.08276951948244357
Greenwood,Mimosa Crest,779,182.8172749271569,237.087066027952,0.07694207121339325
Greenwood,Lower Lake,1108,174.21122030717567,564.4396266482296,1.1094375030865722
Greenwood,Pinecrest,886,212.1490443972542,279.73060398044345,0.08751049434539977
Greenwood,Maxwellton Pike,754,115.57153439676034,349.7684823941923,2.07447281347227
Greenwood,New Castle,895,177.59751098819694,396.205294088597,1.0883994271322042
Greenwood,Rutherford Shoals,704,160.0800533359672,275.1313151266729,0.0695342979900242
Greenwood,Liberty,765,199.11966023013483,213.34865919304656,0.07555928687836436
Greenwood,Biltmore Pines,1018,212.72655439774803,397.69272556669466,1.1005481752185293
Greenwood,Marshall Oaks,580,156.90118030520026,69.59114030322485,1.057286779594054
Greenwood,Sparrows Grace,1242,174.88838955010124,655.5072349251815,0.12267272457899156
Greenwood,Mountain Laurel,855,212.60432613956243,185.09556027458146,2.084448614746407
Greenwood,Allie's Crossing,785,149.11625265445207,334.4035261000543,1.0775346930712628
Greenwood,Gideon's Way,785,261.11625265445207,177.4035261000543,0.07753469307126278
Greenwood,Parson's Mill,824,196.0596078818707,261.46051656871947,0.0813867351474147
Greenwood,Angel Oak's Crossing,1161,221.85219023161636,515.2350239518001,1.114672329497753
Greenwood,Graham's Glen,795,146.6145488666107,349.9309595535582,2.078522396167712
Hampton,BRUNSON,613,178.70951812027081,156.16296296296295,0.0
Hampton,HAMPTON COURTHOUSE NO.1,994,276.33484667463165,205.45185185185184,1.0
Hampton,HAMPTON COURTHOUSE NO.2,1364,377.96049382716046,319.4148148148148,2.0
Hampton,VARNVILLE,1873,659.2184786937476,321.4962962962963,1.0
Hampton,EARLY BRANCH,448,134.71429709279172,93.27407407407408,0.0
Hampton,GARNETT,143,86.99585822381522,15.237037037037037,0.0
Hampton,ESTILL,2277,685.9340501792115,265.4666666666667,2.0
Hampton,BONNETT,720,181.4336917562724,264.3333333333333,4.0
Hampton,FURMAN,363,147.989486260454,74.75555555555556,0.0
Hampton,SCOTIA,381,174.6253285543608,29.28888888888889,0.0
Hampton,YEMASSEE,1167,430.05710872162484,201.57777777777778,1.0
Hampton,HORSE GALL,79,14.17953006770211,48.34074074074074,0.0
Hampton,RIVERS MILL,69,25.270728793309438,21.044444444444444,0.0
Hampton,HOPEWELL,277,48.17379530067702,113.2074074074074,1.0
Hampton,CROCKET-MILEY,502,136.62182397451215,150.8740740740741,1.0
Hampton,CUMMINGS,743,263.5239346873756,160.01481481481483,2.0
Hampton,BLACK CREEK,224,54.35714854639586,89.63703703703703,0.0
Hampton,GIFFORD,318,174.89988052568697,28.422222222222224,0.0
Horry,ADRIAN,1875,246.41249097606575,612.4473279899302,3.0520611591359237
Horry,ALLSBROOK,647,68.63513688614108,282.16822464505856,0.017964570645836033
Horry,ATLANTIC BEACH,295,59.672898580234346,15.195712937082355,0.008190955704051978
Horry,AYNOR,1556,187.19671251133775,668.5034892545767,1.0432038205949319
Horry,BAYBORO-GURLEY,1299,241.38337374821836,410.49230883142366,1.0360679710493679
Horry,BROOKSVILLE #1,3078,611.6243451863095,1051.9471336282695,2.0854635988375323
Horry,BROWNWAY,1571,161.5360124391463,633.9710678784962,1.0436203098680192
Horry,BURGESS #1,2276,441.48310904614704,861.94726320271,0.06319530570312645
Horry,BURGESS #2,3330,639.3245839734927,1282.8024545101161,1.0924606186254002
Horry,CAROLINA FOREST #1,2876,513.0551061584881,839.6504081594876,1.079854876626622
Horry,CAROLINA FOREST #2,2108,374.6829498546915,617.7103826148123,0.0585306258445477
Horry,CEDAR GROVE,767,80.34953630860929,338.9088536364141,1.021296484830535
Horry,CHERRY GROVE #1,1775,264.15049145734224,698.3301371638006,0.04928456398200766
Horry,CHERRY GROVE #2,1981,387.8102104659127,835.7515502656277,0.05500434999907447
Horry,COASTAL CAROLINA,1597,291.1241323140144,369.7815374932899,0.044342224608037314
Horry,COASTAL LANE #1,973,350.00925531717974,79.33026673824112,1.027016270847602
Horry,COASTAL LANE #2,1322,326.90363363752476,179.20926272143345,0.036706587934768525
Horry,COOL SPRINGS,385,50.7086981470855,177.001184680599,0.01068989134257631
Horry,CRESENT,1785,307.3766914092146,558.6418562464136,1.0495622234973991
Horry,DAISY,1222,139.64163411880125,483.09207189530383,0.033929992780852604
Horry,DEERFIELD,2539,447.4321677803898,896.1454750754308,0.07049775095792533
Horry,DOGBLUFF,974,79.03187531236695,393.3614386465024,0.027044036799141108
Horry,DOGWOOD,1375,320.10249338244824,395.86137385928214,0.03817818336634397
Horry,DUNES #1,2847,513.3991262980583,1247.74642281991,0.07904966403198638
Horry,DUNES #2,2016,340.6019102974659,791.842567054773,0.05597615830294504
Horry,DUNES #3,1060,242.97719489846918,366.0422227569739,2.029431908631509
Horry,EAST CONWAY,1224,207.68687410917573,409.15441571182646,0.03398552468393092
Horry,EAST LORIS,2547,470.6131277418877,825.3948503415212,1.0707198785702385
Horry,EBENEZER,2034,357.0090702108361,827.4036614034763,0.056475945430649904
Horry,EMERALD FOREST #1,2519,454.97976787664516,626.5220369102049,0.06994243192714214
Horry,EMERALD FOREST #2,3922,736.7156211243359,1120.2562242008034,2.1088980619365825
Horry,EMERALD FOREST #3,2524,498.0928678525813,843.6778964515114,0.07008126168483794
Horry,ENTERPRISE,3594,654.2962627029228,1174.0318382910982,1.0997908298317383
Horry,FORESTBROOK,3214,583.7006645317736,1052.1865131518057,1.0892397682468578
Horry,FOUR MILE,1758,293.76595153915923,587.8002147233585,1.048812542805842
Horry,GALLIVANTS FERRY,162,27.66443922033208,66.04984913832998,0.004498084149343798
Horry,GARDEN CITY #1,2019,315.6697702830276,772.9360827795568,0.056059456157562526
Horry,GARDEN CITY #2,1344,171.40127353164394,598.895044703182,0.03731743886863002
Horry,GARDEN CITY #3,1836,351.5303111637636,613.2316235677397,0.05097828702589637
Horry,GARDEN CITY #4,1141,230.8094145086352,401.56714732613887,0.031680950706180704
Horry,GLENNS BAY,2114,371.81866982581494,735.89741406438,0.05869722155378265
Horry,GREEN SEA,819,133.5257760583455,328.5297928660015,1.0227403143105713
Horry,HICKORY GROVE,1453,177.86685300705255,552.2927827036633,0.04034392758639838
Horry,HICKORY HILL,149,18.370379282898025,76.64461433093312,0.0041371267793347275
Horry,HOMEWOOD,1495,265.8168928049164,474.6020028506377,1.0415100975510432
Horry,HORRY,1109,90.0855746626437,501.5696462617774,0.0307924402569276
Horry,INLAND,340,83.69079836365992,112.59844880884069,0.009440423523314144
Horry,JACKSON BLUFF,616,96.9339170353368,213.2018954889584,0.017103826148122097
Horry,JAMESTOWN,3104,679.2124650611777,804.7576032430632,2.08618551357755
Horry,JERIGANS CROSSROADS,638,64.43155692945598,295.88767747070693,0.0177146770819836
Horry,JET PORT #1,1978,358.742350480351,550.6580345408437,1.054921052144457
Horry,JET PORT #2,4998,906.0547359458009,1431.797197489958,1.138774225792718
Horry,JORDANVILLE,485,32.970697665809006,227.11837550672863,0.013466486496492236
Horry,JOYNER SWAMP,407,33.206338041204674,186.68696666234752,0.011300742276437813
Horry,JUNIPER BAY,1743,195.42665161135074,674.3326360994391,1.0483960535327546
Horry,LAKE PARK #1,2103,328.56984987875535,565.5545230735057,0.058391796086851896
Horry,LEON,1669,418.75277196749533,457.0259148881032,1.0463413731188569
Horry,LITTLE RIVER #1,1601,288.21461229476336,602.9062251263351,0.04445328841419395
Horry,LITTLE RIVER #2,2908,457.77894600447956,1061.6479092238492,1.0807433870758751
Horry,LITTLE RIVER #3,2061,376.61981008089145,867.2453029265313,0.05722562612220721
Horry,LIVE OAK,685,144.494696703256,245.35275715898783,1.019019676804324
Horry,MAPLE,1360,234.7631934546397,564.3937952353627,2.0377616940932564
Horry,MARLOWE #1,2311,416.27480887770025,774.0382799918553,2.064167114006997
Horry,METHODIST-MILL SWAMP,676,40.29111674657091,351.0722099846362,0.01876978324047165
Horry,MT. OLIVE,795,118.98289617385188,288.78166706773044,0.022073931473631604
Horry,MT. VERNON,534,52.07907742998353,239.64579901153212,0.014827018121911038
Horry,MYRTLE TRACE,1482,244.52283286748238,469.19676804324087,0.04114914018103401
Horry,MYRTLEWOOD #1,1511,250.1788127279122,375.1007533828184,1.0419543527756696
Horry,MYRTLEWOOD #2,1704,331.54447179904855,537.1169316772485,0.04731318142272735
Horry,MYRTLEWOOD #3,1806,308.85171130814655,694.2964663199008,0.0501453084797216
Horry,NIXONS XROADS #1,1881,301.54821094718915,627.634359439498,0.05222775484515855
Horry,NIXONS XROADS #2,2784,582.9740666012624,832.7825925994484,1.0773004090850193
Horry,NORTH CONWAY #1,1567,345.44553245839734,432.84638024545103,1.0435092460618625
Horry,NORTH CONWAY #2,1160,229.23919441719266,402.1594135831035,4.032208503785425
Horry,OCEAN DRIVE #1,2204,360.8544693926661,821.7028858078967,1.061196157192307
Horry,OCEAN DRIVE #2,3376,486.3651037521056,1348.2363622901357,0.09373785239620161
Horry,OCEAN FOREST #1,1623,298.71225218888253,582.5920071080836,0.045064139348055456
Horry,OCEAN FOREST #2,1764,362.90167151028265,551.9872461729263,0.04897913851507692
Horry,OCEAN FOREST #3,1124,241.42487459045222,244.03722488569684,2.031208929530015
Horry,PALMETTO BAYS,3598,599.3867426836717,1209.1565259241434,0.09990189363789498
Horry,PAWLEYS SWAMP,542,43.260037391481404,212.8951742776225,0.015049145734224311
Horry,PLEASANT VIEW,236,24.338318864187478,104.35657034966589,0.006552764563241583
Horry,POPLAR HILL,763,57.25905632786036,350.7841660033689,0.021185421024378506
Horry,PORT HARRELSON,688,328.5625566888177,47.44627288377173,0.019102974658941563
Horry,RACEPATH #1,1311,314.6548136904652,268.8663717305592,1.0364011624678378
Horry,RACEPATH #2,1557,496.219332506525,112.53466116283805,0.04323158654647095
Horry,RED BLUFF,1018,218.02715510060528,278.73300260999946,0.02826573866686411
Horry,RED HILL #1,1244,138.13927401292042,311.7778538770524,0.03454084371471411
Horry,RED HILL #2,2317,437.4105288488237,734.2253114414231,0.06433370971623198
Horry,SALEM,2081,305.0722099846362,837.8687410917572,0.05778094515299039
Horry,SEA OATS #1,1895,285.86489087981045,413.07076615515615,0.052616478166706775
Horry,SEA OATS #2,1524,310.47287266534624,321.5059881902153,0.04231531014567869
Horry,SEA WINDS,3691,671.4904022360846,1151.055513392444,4.102484127131037
Horry,SHELL,1163,153.30705440275437,539.2529293078874,1.0322918016400422
Horry,SOCASTEE #1,3070,473.44338522481166,898.6977583621791,1.085241471225219
Horry,SOCASTEE #2,1524,205.47287266534624,521.5059881902152,1.0423153101456788
Horry,SOCASTEE #3,3345,541.6638839013012,1101.2700331340354,3.0928771078984876
Horry,SOCASTEE #4,4127,701.3527201377191,1125.646465394369,2.11459008200211
Horry,SPRING BRANCH,326,46.37411843103863,153.16204209318252,0.009051700201765914
Horry,SURFSIDE #1,2229,425.419969272347,798.482183514429,0.061890305980785966
Horry,SURFSIDE #2,1069,212.18077485515428,424.3227699313255,0.029681802195361234
Horry,SURFSIDE #3,2454,360.50946818947483,898.4958628732206,0.0681376450770968
Horry,SURFSIDE #4,2630,416.4905873424282,927.9821187272088,1.0730244525479888
Horry,SWEET HOME,1083,248.49745478777558,287.7591766469837,1.0300705255169094
Horry,TAYLORSVILLE,288,17.514558613923697,146.97750957925328,0.007996594043277863
Horry,TILLY SWAMP,1355,230.65009347870352,587.2379356940562,1.0376228643355607
Horry,TODDVILLE,1396,257.57751328138016,504.51598393276936,1.0387612683486662
Horry,WAMPEE,1703,555.5218518038613,342.08575976898726,0.0472854154711882
Horry,WEST CONWAY,727,178.4447365011199,172.66197730596227,0.02018584676896877
Horry,WEST LORIS,841,275.0234159524647,132.21557484775002,3.023351165244433
Horry,WHITE OAK,642,58.52203691020491,281.01236510375213,0.017825740888140235
Horry,WILD WING,3078,504.62434518630954,908.9471336282694,1.085463598837532
Horry,WINDY HILL #1,1374,222.079873387261,508.83020195102085,2.038150417414805
Horry,WINDY HILL #2,2468,417.82614812209613,1043.9322695888789,0.06852636839864502
Horry,BURGESS #3,3287,612.3519241804416,1310.4620624548804,0.09126668270921645
Horry,MARLOWE #2,3558,691.4819428761823,1188.9096495936915,2.0987912555763284
Horry,BURGESS #4,1784,340.3540714140274,659.6106843381523,3.0495344575458603
Horry,MARLOWE #3,1854,375.9374710771338,570.792717916443,0.05147807415360124
Horry,BROOKSVILLE #2,1182,245.73683431131184,439.845195564852,0.03281935471928623
Horry,CAROLINA BAYS,2220,378.21638931566184,762.2016363400774,0.06164041241693352
Horry,NIXONS XROADS #3,1753,381.65285156322307,645.6443551820521,0.04867371304814616
Horry,RIVER OAKS,2534,459.31906780445365,772.9896155341244,0.07035892120022953
Horry,LAKE PARK #2,1364,266.8536734353886,344.5184828684079,0.03787275789941321
Horry,LAKE PARK #3,1695,319.3408918423634,519.8363845028969,0.047063287858874925
Jasper,COOSAWHATCHIE,638,193.51195415925707,85.46206283343213,0.0
Jasper,GILLISONVILLE,761,198.93667259434895,146.59973325429758,1.0
Jasper,GRAHAMVILLE 1,1400,270.50899031811895,374.0954356846473,1.0
Jasper,GRAHAMVILLE 2,2454,687.1321873147599,361.5515708358032,0.0
Jasper,GRAYS,783,148.2646710136337,296.3398043864849,2.0
Jasper,HARDEEVILLE 1,1822,432.9824145425805,378.2913455838767,1.0
Jasper,HARDEEVILLE 2,1022,276.6915629322268,151.37966804979254,1.0
Jasper,LEVY,2050,631.7453072515314,321.9611736810907,0.0
Jasper,OAKATIE,1791,349.1111440426793,353.24851807943094,1.0
Jasper,PINELAND,885,323.4217545939538,60.77104327208062,1.0
Jasper,RIDGELAND 1,1238,203.73009286702234,295.64582098399524,1.0
Jasper,RIDGELAND 2,1230,275.2471843509188,218.37670420865442,1.0
Jasper,TILLMAN,865,232.21448330369492,144.0982513337285,0.0
Jasper,RIDGELAND 3,1006,165.72574590001975,242.84143449911085,2.0
Jasper,SUN CITY,2299,612.7758348152539,915.3374333135744,0.0
Kershaw,Airport,1062,216.22374792223746,384.05586471055864,0.10233432102334321
Kershaw,Antioch,781,172.2888391028884,284.48835248488353,0.0752571607525716
Kershaw,Bethune,1161,312.83782611837825,412.1881910818819,1.1118739611187396
Kershaw,Buffalo,910,142.60415311604152,410.1759292717593,1.087687600876876
Kershaw,Camden No. 1,1457,434.6233528462335,354.53332851533327,0.14039652140396522
Kershaw,Camden No. 2 & 3,366,93.75507696755076,86.97405506974056,0.035267760352677605
Kershaw,Hobkirk's Hill,1631,362.4905205849052,405.5537809255378,1.1571631615716316
Kershaw,Camden No. 5,858,211.65534436655344,277.48016188480165,2.0826768808267686
Kershaw,Camden No. 5-A,561,197.8131097781311,125.08318277083183,0.054057960540579604
Kershaw,Camden No. 6,462,131.1990315819903,116.95085639950857,0.0445183204451832
Kershaw,Cassatt,1414,274.18491484184915,460.30413625304135,0.1362530413625304
Kershaw,Charlotte Thompson,1506,383.4020380140204,421.0735708607357,0.14511816145118162
Kershaw,Doby's Mill,1815,366.92476692924765,609.0926501409265,0.17489340174893403
Kershaw,E. Camden-Hermitage,508,113.80759316807593,153.33557370335575,1.048950880489509
Kershaw,Elgin No. 1,2098,505.9730914697309,799.7638457276385,2.202163282021633
Kershaw,Elgin No. 2,1635,440.71735202717355,538.7611476476114,1.1575486015754861
Kershaw,Elgin No. 3,1232,322.86408421864087,388.8689503986895,0.11871552118715521
Kershaw,Elgin No. 4,1843,444.51258702512587,583.5442171954421,0.17759148177591483
Kershaw,Elgin No. 5,1260,287.451904314519,457.3205174532052,1.121413601214136
Kershaw,Elgin No. 6,1187,323.3122304931223,317.53607477536076,3.1143793211437933
Kershaw,Gates Ford,317,49.97639179976392,157.43381272433814,0.030546120305461204
Kershaw,Liberty Hill,543,105.7923682879237,253.15003252150032,1.0523234805232349
Kershaw,Lugoff No. 1,1241,243.37445496374454,368.3355255233553,0.11958276119582761
Kershaw,Lugoff No. 2,1771,362.4296210642962,584.8116161981161,2.1706535617065357
Kershaw,Lugoff No. 3,1527,294.59290308592904,637.1622461516224,4.147141721471417
Kershaw,Lugoff No. 4,1316,256.62754450627546,534.2236515622366,1.1268097612680976
Kershaw,Malvern Hill,1373,341.8598925585989,436.1786273517863,0.13230228132302282
Kershaw,Rabon's X Roads,1901,325.8016429380164,833.5510346655103,2.1831803618318038
Kershaw,Riverdale,848,320.0882657608827,96.96174507961746,0.0817132808171328
Kershaw,Salt Pond,1282,254.69947724699477,527.4610344246104,0.12353352123533522
Kershaw,Shaylor's Hill,924,223.39806316398062,284.9017127990171,0.0890366408903664
Kershaw,Springdale,1668,443.58871142588714,497.4719231047192,1.160728481607285
Kershaw,Westville,1481,287.9843414998434,555.7775288477753,0.1427091614270916
Kershaw,Whites Gardens,1572,339.14475681144756,526.4951217749513,0.1514779215147792
Lancaster,Antioch,794,142.35746203496038,336.7584276395761,0.0679689773836224
Lancaster,Lake House,2530,618.6629457789039,945.4317656525536,0.21657621256998066
Lancaster,Camp Creek,792,119.26840041774383,350.6482048999298,0.06779777089147221
Lancaster,Carmel,486,130.64197298361555,161.78412573404785,0.04160317759249431
Lancaster,Chesterfield Ave,1279,412.95490420996765,133.48744200380077,0.1094865517300416
Lancaster,Douglas,1773,420.9531236624493,541.7124586964337,1.1517745552911367
Lancaster,Dwight,1757,255.24063072471708,730.8306767792635,0.1504049033539352
Lancaster,Elgin,1486,349.172781591878,495.89549555719157,0.12720642366758547
Lancaster,Erwin Farm,1580,393.35867760105464,357.07596432056704,0.13525312879864404
Lancaster,Gooch's Cross Roads,1767,415.6859388107997,349.3817904774949,1.1512609358146861
Lancaster,Heath Springs,1153,255.3440223253266,421.54340940608466,0.09870054272458012
Lancaster,Hyde Park,1515,318.4641750415176,461.4937252820627,1.129688917803763
Lancaster,Jacksonham,987,206.951908096355,334.39492201544283,0.08449040387611498
Lancaster,Kershaw North,1536,335.3993220222911,488.6510640483487,1.13148658597134
Lancaster,Kershaw South,1303,219.02364361656595,600.8101148795563,0.1115410296358438
Lancaster,Lancaster East,1892,424.2522898868325,298.27071170538784,0.1619613415740725
Lancaster,Lancaster West,1017,238.28783235460287,192.04826311013713,0.08705850125836771
Lancaster,Lynwood Drive,2150,485.74123850776425,632.4894451197589,1.184046979061446
Lancaster,Midway,660,84.3903336814532,297.37350408327484,0.056498142409560165
Lancaster,Pleasant Hill,1226,256.59477135372975,420.56653940317415,2.104949579688062
Lancaster,Pleasant Valley,2957,783.677601054632,930.9643205670359,2.2531287986440445
Lancaster,Rich Hill,1052,145.84641065589207,429.97716105394716,0.0900546148709959
Lancaster,Riverside,807,236.93636254686777,203.47487544727696,1.0690818195825986
Lancaster,Spring Hill,1099,162.93935866048042,464.5673954356349,1.094077967436525
Lancaster,Unity,1240,221.2182026742454,492.33809858069816,0.10614802513311304
Lancaster,Van Wyck,803,196.75823931243474,341.2544299679844,0.0687394065982982
Lancaster,Possum Hollow,2693,610.9214675820507,884.414918933726,1.2305295416802204
Lancaster,University,1160,270.65573798558444,385.9291889948467,1.0992997654471057
Lancaster,Shelley Mullis,1941,487.43429950863737,608.971168826722,1.166155900631752
Lancaster,Black Horse Run,3027,758.7947576572103,1054.822116454656,1.2591210258693009
Lancaster,Gold Hill,840,219.40587923094043,414.2935506514407,0.07190672670307657
Lancaster,Harrisburg,3090,744.6001985995309,1056.294132753514,1.2645140303720317
Lancaster,Osceola,3340,863.7329007515965,1142.0719752093,0.2859148418908045
Lancaster,River Road,2324,494.48959920560185,872.078823468986,0.19894194387851186
Lancaster,The Lodge,3108,768.4017531544796,1271.2861374103306,0.26605488880138334
Lancaster,College Park,1245,248.44085671728672,450.6136554298139,0.1065760413634885
Laurens,LAURENS 1,707,213.202633294225,108.22104028157997,0.018433059575022812
Laurens,LAURENS 2,531,174.17340633554946,48.1914743840438,0.013844348846304262
Laurens,LAURENS 3,881,174.17470994655196,151.18208838482596,0.02296962586364229
Laurens,LAURENS 4,832,296.7745274410116,85.50340242471646,0.021692087081214964
Laurens,LAURENS 5,1396,300.89091383131273,445.8254204145483,0.03639681918915395
Laurens,LAURENS 6,1222,213.9188371789858,385.8643723113023,1.0318602529005345
Laurens,BAILEY,938,204.80349367748664,310.1348455220962,0.024455742406465912
Laurens,TRINITY RIDGE,1339,286.26213010037804,494.8726632772781,0.03491070264633034
Laurens,WATTSVILLE,1258,194.94754269326035,428.0976926085256,1.0327988528223178
Laurens,BARKSDALE-NARINE,895,172.57476209099204,320.66171294485724,1.023334636944336
Laurens,MADDENS,1085,180.00404119410769,438.1709034024247,2.028288358753748
Laurens,CLINTON 1,1363,288.94793377656106,367.6948768087603,1.0355364359275192
Laurens,CLINTON 2,1442,322.2053708773302,404.4013296832225,1.0375961413114327
Laurens,JOANNA,1517,249.34850736540216,598.9707469691044,0.03955155781514796
Laurens,LYDIA MILL,1117,333.91844609568506,205.26718811106767,0.029122669795333074
Laurens,MOUNTVILLE,605,124.28796767044713,217.7266327727806,0.015773693129970016
Laurens,CLINTON 3,1304,250.2619997392778,565.6736018771999,2.0339981749445966
Laurens,JONES,1492,316.63412853604484,480.11427454047714,6.03889975231391
Laurens,OWINGS,736,140.0313127362795,261.21454829878763,1.0191891539564595
Laurens,GRAY COURT,1193,282.0901577369313,393.87086429409464,2.031104158519098
Laurens,GREENPOND,1508,212.09133098683353,691.6624168947986,1.0393169078347022
Laurens,COOKS,2374,409.8374136357711,715.3306218224482,2.0618954503976012
Laurens,YOUNGS,1098,130.3755181853735,451.6162690653109,0.028627297614391867
Laurens,ORA-LANFORD,860,195.5746317298918,303.462651544779,0.022422109242602007
Laurens,LONG BRANCH,1098,143.3755181853735,496.6162690653109,1.028627297614392
Laurens,CROSS HILL,1579,351.1201668622083,549.0947985921001,0.04116803545821927
Laurens,WATERLOO,1512,318.2056315995307,559.799452483379,0.039421196714900276
Laurens,MARTINS-POPLAR SPRINGS,635,76.14522226567593,285.75439968713334,1.0165558597314561
Laurens,EKOM,565,70.14496154347543,225.35627688697693,0.014730804327988529
Laurens,MOUNT OLIVE,1032,91.48955807587016,432.35518185373485,2.0269065310911225
Laurens,HICKORY TAVERN,2191,252.6081606048755,926.0612436448964,7.057124234128536
Laurens,PRINCETON,277,19.915317429279103,127.48971450919046,0.00722200495372181
Laurens,BREWERTON,433,36.37304132446878,225.8341024638248,0.011289271281449615
Laurens,CLINTON MILL,1340,388.29070525355235,196.90692217442316,1.0349367748663798
Lee,ASHLAND/STOKES BRIDGE,527,80.3975622406639,193.894795988935,0.0
Lee,ASHWOOD,607,131.77100622406638,223.00406293222684,0.0
Lee,BISHOPVILLE 1,710,295.6893153526971,61.719744121715074,0.0
Lee,BISHOPVILLE 2,739,312.6371887966805,73.48435338865836,0.0
Lee,BISHOPVILLE 3,791,257.12992738589213,180.85537690179808,0.0
Lee,BISHOPVILLE 4,1089,412.14600622406635,106.71239626556016,0.0
Lee,CEDAR CREEK,312,84.95643153526972,96.22614107883817,0.0
Lee,CYPRESS,530,188.5990663900415,90.97389349930843,2.0
Lee,ELLIOTT,437,248.3524377593361,36.52187067773167,0.0
Lee,HICKORY HILL,344,101.10580912863071,88.06984785615491,0.0
Lee,IONIA,621,149.71135892116183,170.3731846473029,0.0
Lee,LYNCHBURG,669,334.93542531120335,74.63874481327801,1.0
Lee,MANVILLE,666,244.73392116182572,83.55964730290457,0.0
Lee,MT. CLIO,252,125.92634854771784,30.644190871369293,0.0
